,time,pos_x,pos_y,yaw,v_x,v_y,w,a_x,a_y,alpha
282,1713795743.3017366,1.155849859951338,-0.7311843125135503,2.6691885309406755,0.011416885927923334,-4.443855367587679e-05,1.2201512142135889,-0.34625918198522143,-0.8797689855675992,0.8774667554198421
283,1713795743.3267367,1.1419033350609396,-0.7186586673298222,2.7067022735351696,0.011822389392462239,-4.350035610799219e-05,1.3140442389416525,-0.32691018825098017,-0.8615029417506104,0.9239721430095127
284,1713795743.3517368,1.1279578731011124,-0.706132920951684,2.744022693118411,0.010815264590835105,-4.261136367848112e-05,1.3913421269522062,-0.3080042314509483,-0.8442055778811641,0.9529218245867044
285,1713795743.3767369,1.1140098223439312,-0.6936071933209496,2.78021425161335,0.010126107556340778,-4.177001467337016e-05,1.426974447033865,-0.28952712939595887,-0.8278461638979906,0.9418524723580877
286,1713795743.401737,1.1000622549544883,-0.6810814881721944,2.814761861743636,0.00939129376135375,-4.0974797641708804e-05,1.4312561689056276,-0.2714653045354052,-0.8123949446091413,0.9021957461765182
287,1713795743.426737,1.08611461119074,-0.6685558049527726,2.848884090540755,0.008579794389983226,-4.0224249108003485e-05,1.480403662401396,-0.2538055854592509,-0.7978231087656177,0.9060408669843353
288,1713795743.4517372,1.0524755013960214,-0.652615724451752,2.8832771444070144,0.008158309232914386,-3.951613250829239e-05,1.5165762420953321,-0.2365351818010042,-0.7841027591180292,0.8976654268828375
289,1713795743.4767373,1.0142387182335968,-0.6358783183495978,2.9174071038912723,0.005566962835471933,-3.8850522587265124e-05,1.540431057890749,-0.21964193259246081,-0.7712068834159288,0.8782466568802624
290,1713795743.5017374,0.975827390108047,-0.6191113603730679,2.9507844265497183,0.006190469746224612,-3.8225648361076003e-05,1.552401292188033,-0.2031134756122641,-0.759109326336748,0.8486991457599844
291,1713795743.5267377,0.9374155376620421,-0.6023433252627233,2.9827897542031434,0.005676630274883963,-3.764040412258807e-05,1.5095167258211761,-0.18693856024566555,-0.7477847622474049,0.7695935336180014
292,1713795743.5517375,0.8990015505616615,-0.5855752671579714,3.0137652999378184,0.006313481967166199,-3.7092108684196046e-05,1.4808711902845613,-0.1711058021844687,-0.7372086691478855,0.7073798697268401
293,1713795743.5767376,0.8605896094256947,-0.568807226580548,3.0448885174437392,0.007190872190637436,-3.658169022677932e-05,1.4852438463984228,-0.1556044144941316,-0.7273573026485596,0.6787084639212656
294,1713795743.6017375,0.8221781814276002,-0.5520392028370151,3.076883507705988,0.007169805860639923,-3.6106220289364166e-05,1.5093561149405896,-0.14042396940428675,-0.718207671879856,0.6696955861218056
295,1713795743.6267378,0.7864409744059304,-0.5363460342672566,3.1095815862546634,0.010053472034547269,-3.566654946384612e-05,1.5268641477507139,-0.12555400470834627,-0.7097375150701933,0.6549695611667552
296,1713795743.651738,0.7772964193997434,-0.5313324159546581,3.1422946746116294,0.00841057019055495,-3.526158075955327e-05,1.5325028109287664,-0.1109852202839543,-0.7019252769717064,0.629908602634805
297,1713795743.676738,0.7691297328390494,-0.5267148939194417,3.174799000325524,0.010134061392076468,-3.488684390268865e-05,1.5339044109644056,-0.09670747864972926,-0.6947500859564658,0.6020781046657908
298,1713795743.701738,0.7610055434286036,-0.5221120770041834,1.477621923360816,0.0090663134112889,-3.454334579978957e-05,1.431626475462207,-0.0827120021359287,-0.6881917325657696,0.48364648932108956
299,1713795743.7267382,0.7528777516220445,-0.5175098197967106,-0.49902615349430324,0.009606095196108236,-3.42301826482469e-05,1.3853572496926405,-0.06898951151275365,-0.6822306484583034,0.42341294003369806
300,1713795743.7517383,0.7447527987171676,-0.5129075972209014,-1.5915327785373583,0.00940393253290755,-3.3946395361084125e-05,1.3847212722304847,-0.05553152053956811,-0.6768478860718871,0.4061047812880155
301,1713795743.7767384,0.736626569393505,-0.5083053893627476,-2.188446778446565,0.008751563834709028,-3.369105214913459e-05,1.4027513155911115,-0.04232961702297203,-0.6720250989301175,0.40567815426652637
302,1713795743.8017385,0.7284994522138123,-0.5037031950575318,-2.5079891091674877,0.007938366337886962,-3.3463250666943e-05,1.4226966318041692,-0.02937565580127962,-0.6677445225737431,0.40635023929343284
303,1713795743.8267386,0.7206248315969456,-0.49930212704667104,-2.6723955868450764,0.005835322574597033,-3.326216546091498e-05,1.4448763987705084,-0.01666185490434554,-0.6639889560968483,0.4086758990602443
304,1713795743.8517387,0.7341289164582068,-0.5119083371278375,-2.7501896399751007,0.00692777227207556,-3.3090936053081776e-05,1.4497604804943425,-0.004180264394620225,-0.6607417442595882,0.3946177073979963
305,1713795743.8767388,0.7484318050355566,-0.5251453209977636,-2.7802631723677664,0.005730781998659153,-3.2940782873344676e-05,1.4218771217494315,0.00807607679377097,-0.6579867602056112,0.3506665129792804
306,1713795743.901739,0.7627600722741334,-0.5384057102853999,-2.7830719037373663,0.006083584233020393,-3.2814689646637474e-05,1.4406779702485992,0.020114597853432954,-0.65570838867294,0.35203091534571046
307,1713795743.926739,0.7770921492650152,-0.5516669786981911,-2.7697857374653645,0.007581225830286158,-3.271203249548271e-05,1.466396971034059,0.031942178700152195,-0.6538915097720776,0.3597173421566186
308,1713795743.951739,0.7914264826148892,-0.5649282904353022,-2.7475565108152242,0.0069372101581861596,-3.263207311562932e-05,1.4801865407872463,0.04356526808327932,-0.6525214832715757,0.3559507230279487
309,1713795743.9767392,0.8057569268613881,-0.5781896141586932,-2.720726791915796,0.007851032878684558,-3.257409164277025e-05,1.4884003091970053,0.054990626375070274,-0.6515841333815564,0.34717177747125144
310,1713795744.0017393,0.8200901087320461,-0.5914509483181133,-2.6916892949000197,0.007699919189316829,-3.45222108817933e-05,1.4946073048505797,0.04556199663076453,-0.7331437256330953,0.336932500231292
311,1713795744.0267394,0.834420935608458,-0.6047141951128305,-2.6627515125568952,0.00727648799315959,-3.850838656718064e-05,1.444693796339937,0.0365140857341776,-0.81116284954743,0.2750600651014794
312,1713795744.0517397,0.8402931903416097,-0.6150867783588225,-2.635005447854566,0.006071399292165627,-4.232235084156155e-05,1.364673744296111,0.027834778630414354,-0.8857538214864302,0.18810162772276584
313,1713795744.0767395,0.8456571571899645,-0.625286063781873,-2.6070594817172053,0.00756783629010433,-4.596711519495866e-05,1.3532355650941392,0.019512639594520452,-0.9570253951288511,0.16885032835119784
314,1713795744.1017396,0.8510072888569642,-0.6354788460133652,-2.577678331393039,0.009321058357834741,-4.944993734531944e-05,1.3790032216421586,0.011536157651786949,-1.0250828737252702,0.18503431510135726
315,1713795744.1267395,0.8563573893828356,-0.6456713115567463,-2.5473908206542566,0.009263905505124164,-5.277374006330826e-05,1.3895399320586288,0.0038942148924874832,-1.0900282202438139,0.18632562080858991
316,1713795744.1517398,0.8617041416696575,-0.6558636944529119,-2.516914545986563,0.00936558183272112,-5.594601390155468e-05,1.3949644544602604,-0.003423655659459286,-1.1519601626530704,0.1828108637042987
317,1713795744.17674,0.867051070755009,-0.6660560028744167,-2.4868854776151985,0.009030892319369627,-5.896850971497808e-05,1.3741079108145533,-0.010427778420522612,-1.2109742973633177,0.15505841545891455
318,1713795744.20174,0.8723972049304374,-0.6762482412380351,-2.457509980538859,0.008588447670495901,-6.184802796741634e-05,1.3407858425177468,-0.017128082030290485,-1.267163187813465,0.11701878012070815
319,1713795744.22674,0.8777431179483722,-0.6864404108194027,-2.4276219051286203,0.009400327510498517,-6.458797506009306e-05,1.3623046459940051,-0.0235341038041396,-1.3206164611596845,0.13166103305617066
320,1713795744.2517402,0.8768454612715864,-0.6875607157108184,-2.3967118662171183,0.011062515268008657,-6.719306688285354e-05,1.4281389812429606,-0.029655208992497187,-1.3714209008967209,0.18677192991965708
321,1713795744.2767403,0.8755039320832477,-0.6880338350786815,-2.3658742308135814,0.010877753612929104,-6.966800501717607e-05,1.4555249420850689,-0.03550063522394452,-1.4196605379721061,0.20363236359125736
322,1713795744.3017404,0.8741425223619412,-0.6884828927892795,-2.3365700722645752,0.009006708892292348,-7.20175861358835e-05,1.430685200483128,-0.04107911589937624,-1.4654167371995588,0.1712242450804635
323,1713795744.3267405,0.872777257254727,-0.6889310004229623,-2.3088265181109864,0.008473908863920526,-7.424502860335636e-05,1.3985869015351697,-0.046398895764845946,-1.5087682822969148,0.13358169721929458
324,1713795744.3517406,0.8714143355383519,-0.6893790169651708,-2.2855347825942,0.007938186952472186,-7.635420117139968e-05,1.3272716900320045,-0.0514682806017967,-1.5497914576749514,0.06127983215367071
325,1713795744.3767407,0.8700515017397507,-0.6898269760456784,-2.2676639052927134,0.008082916345079348,-7.834885559565574e-05,1.2636233892645248,-0.05629516311694529,-1.5885601277244101,-0.0005417575870487051
326,1713795744.4017408,0.8686899382712362,-0.6902748806274587,-2.257277944763091,0.008512173641031451,-8.023262480255644e-05,1.1814161295299204,-0.060887265388358744,-1.6251458135878614,-0.07671493577738175
327,1713795744.426741,0.8697789271907601,-0.6937259056366254,-2.255966916724612,0.00870675412337652,-8.200974728643506e-05,1.061559780195048,-0.06525207363979793,-1.6596177674943837,-0.1842975114673407
328,1713795744.451741,0.877694525800654,-0.7055454296517842,-2.261934072432209,0.008086103248376147,-8.368419682433514e-05,0.9167081353384314,-0.06939684114623182,-1.6920430447380899,-0.3100911822783714
329,1713795744.476741,0.8858618019353673,-0.7176752750734211,-2.2712768364251494,0.0071729567064606585,-8.525605014676751e-05,0.7539851470513703,-0.0733285095608806,-1.7224865733818824,-0.446648729854341
330,1713795744.5017412,0.8940378753019165,-0.7298165835875907,-2.281231272952659,0.006558626232731826,-8.673035981324184e-05,0.5831097698858867,-0.07705379526573777,-1.7510112217292608,-0.5844553543772577
331,1713795744.5267413,0.9022148325033955,-0.7419582726704224,-2.2911522459301787,0.004803354140665579,-8.811028885434558e-05,0.4139485335111844,-0.08057935165689457,-1.7776778636712687,-0.7142943634077161
332,1713795744.5517414,0.9103897137671153,-0.7540999327099581,-2.3005650092481154,0.00452143128098708,-8.939883391394232e-05,0.2823703713078073,-0.08391132151352339,-1.8025454419568254,-0.8032312612917858
333,1713795744.5767417,0.9185672528062107,-0.7662415506807126,-2.3093561268808145,0.0036313603616659742,-9.059975727104819e-05,0.16446061294978992,-0.08705599971544623,-1.8256710293279328,-0.8753657592081733
334,1713795744.6017416,0.9267437676525554,-0.7783831242287425,-2.3172635186169894,0.002956888681391984,-9.17124036315109e-05,0.07262407645772552,-0.09001926680555788,-1.8471098884822859,-0.919959338556333
335,1713795744.6267416,0.9339277441572725,-0.7891555435321951,-2.323862423711985,0.0018020313593063034,-9.274436969801403e-05,0.008806680876121933,-0.09280692903937009,-1.8669155282155783,-0.9364806115980236
336,1713795744.6517415,0.9347887791618542,-0.7912104163130548,-2.328999678864251,0.0007514757774301985,-9.369247992647989e-05,-0.03147667333216893,-0.09542451387932536,-1.8851397604770979,-0.9303950330353175
337,1713795744.6767418,0.9354155079851767,-0.7929419405013745,-2.3327733522985232,0.00012713016249471694,-9.456750789788027e-05,-0.05623145693589448,-0.09787739283576267,-1.9018327528863153,-0.9101809271892739
338,1713795744.701742,0.9360343412154811,-0.794661434361116,-2.335428836569027,-4.750603550140835e-06,-9.536460851085338e-05,-0.07251088414945948,-0.10017078594359599,-1.9170430823605817,-0.8830420140097945
339,1713795744.726742,0.9366537981395622,-0.7963804484321704,-2.3372355205559936,-3.489385979321691e-05,-9.608968717653155e-05,-0.0831182781205301,-0.1023097813857912,-1.930817784250927,-0.8519005833364558
340,1713795744.751742,0.9372734704078108,-0.7980994105102306,-2.3384845484554964,-3.502701474348852e-05,-9.674323548293506e-05,-0.08952924088543032,-0.10429928237718075,-1.9432024020438117,-0.8183115930198366
341,1713795744.7767422,0.9378932096057748,-0.7998183409358667,-2.3393987056747565,-3.512302312386629e-05,-9.733118387278417e-05,-0.09287864585206453,-0.10614403347509119,-1.9542410338744036,-0.7834400430611734
342,1713795744.8017423,0.9385129548425127,-0.801537236356275,-2.3400566815051786,-3.5211733168646724e-05,-9.785015803141783e-05,-0.09400769846186036,-0.10784862655813857,-1.9639763797428953,-0.7481271872208274
343,1713795744.8267424,0.9390747067591704,-0.8031001713402849,-2.340530342306135,0.0005108807717843604,-9.83059186669133e-05,-0.0947244378164109,-0.1094174674499542,-1.972449784503677,-0.7140715050563771
344,1713795744.8517425,0.9388796360044137,-0.8026255748609106,-2.341026463143134,0.0007921412221524897,-9.869916147889346e-05,-0.09913208044816904,-0.11085492249906542,-1.9797012815386,-0.6850240152806275
345,1713795744.8767426,0.9386560089358701,-0.8020753825053604,-2.3420335554197482,0.001471304151226491,-9.903277662967613e-05,-0.10779801985426138,-0.11216511064744604,-1.9857696342224234,-0.6612782827291561
346,1713795744.9017427,0.9384320631572508,-0.8015223589863618,-2.344769488824213,0.0020806050439802154,-9.930821813813884e-05,-0.13009694956089254,-0.11335210370527754,-1.990692376215094,-0.651290313874556
347,1713795744.9267428,0.9382079802655755,-0.8009692038556447,-2.3526115268648455,0.0041427250389313155,-9.952731478525545e-05,-0.174987226884393,-0.11441969724009361,-1.9945058504718611,-0.6627326855266297
348,1713795744.951743,0.9379865870042691,-0.8004160180776969,-2.3675199271163048,0.005336787424264206,-9.969185341598963e-05,-0.23943561095057658,-0.11537185041408667,-1.997245247016706,-0.6917919336402184
349,1713795744.976743,0.9377636870353511,-0.7998628062144576,-2.386378077175202,0.006301993158129486,-9.980356478689334e-05,-0.3150332539405321,-0.11621217807430861,-1.9989446395175297,-0.7298526841220475
350,1713795745.001743,0.9375403099397425,-0.7993095692736549,-2.405808736883788,0.007657708277346579,-9.827293450230534e-05,-0.39072595234160257,-0.09575054627502284,-1.9338367464397632,-0.7662428366988736
351,1713795745.0267432,0.9374220578152064,-0.7958556376225142,-2.420280247770544,0.00738819508153053,-9.506367481977585e-05,-0.44723769381271905,-0.07686082684060908,-1.8704601586296332,-0.7831556010502084
352,1713795745.0517433,0.93746789960071,-0.787740353198232,-2.4297350226855126,0.007483907490628926,-9.19373817604846e-05,-0.4843733691792319,-0.05949300742467553,-1.8087599528922098,-0.781311771669513
353,1713795745.0767434,0.9375204694914281,-0.7794522285416522,-2.4349117267514404,0.008121060569144911,-8.889461473549076e-05,-0.505358249835023,-0.04359879626027509,-1.7486829482631143,-0.7645725665812325
354,1713795745.1017437,0.9375742576888482,-0.7711577321055584,-2.4357154283882876,0.007891537234689898,-8.593254265865102e-05,-0.500777558876022,-0.029131550588574917,-1.6901776507534874,-0.724885373282778
355,1713795745.1267436,0.9376264495798067,-0.7628630335700102,-2.433719248838274,0.0057758645205659,-8.304534698867772e-05,-0.46199861653090724,-0.016046078574953812,-1.6331942004340851,-0.6552938630420608
356,1713795745.1517437,0.9376750555426228,-0.7545683651516796,-2.4306909222112005,0.004508083482924912,-8.023540028385956e-05,-0.39719795974180294,-0.004298344635080505,-1.5776843183951885,-0.5647685854874365
357,1713795745.1767435,0.9377250689146098,-0.7462737306379662,-2.426983631347269,0.003254177433962541,-7.74964021932889e-05,-0.31884217119299296,0.006154026242011251,-1.5236012578968503,-0.4658535901605242
358,1713795745.2017438,0.9377751303577121,-0.7379791325897413,-2.4229608153354487,0.0019001529665456818,-7.482976866571289e-05,-0.23903250384319363,0.015352118017212908,-1.470899754623237,-0.3701708828413155
359,1713795745.226744,0.9374502920155215,-0.7323493647586251,-2.41896807809199,0.0016535719046226725,-7.222956307501027e-05,-0.17612729334989954,0.023335809014964397,-1.419535980855063,-0.29461660332712747
360,1713795745.251744,0.935943882254564,-0.7351373682027412,-2.415171044441583,0.0012877108471741339,-6.969724435650082e-05,-0.12704793432048414,0.030143532638383066,-1.3694674988163396,-0.23539921496026628
361,1713795745.276744,0.9343934014662091,-0.7382375974749306,-2.411881466043812,-6.3864889803294696e-06,-6.722604920357533e-05,-0.08867872291154996,0.03581253395229063,-1.3206532172217065,-0.18886841681655514
362,1713795745.3017442,0.9328395403127218,-0.7413494374287205,-2.409303281233634,-0.0003882095609439764,-6.48183641551725e-05,-0.061542291484536285,0.04037907226535311,-1.273053347970372,-0.15492081921186523
363,1713795745.3267443,0.9312872194971936,-0.7444617344350762,-2.4073591524880302,-0.0003305708776682964,-6.246853218704052e-05,-0.045902917114879566,0.04387808573064944,-1.2266293657476783,-0.13321966741395547
364,1713795745.3517444,0.9297357464905336,-0.7475740762864561,-2.4058840100736996,0.0006263521755848298,-6.0177150424715886e-05,-0.03641948479425415,0.04634347307017491,-1.1813439670296377,-0.11823881254628123
365,1713795745.3767445,0.9281859520306295,-0.7506864462491637,-2.404883857665527,0.006141875759549912,-5.794176916559812e-05,-0.028028185535691762,0.0478082940608315,-1.1371610317888996,-0.10496512469398933
366,1713795745.4017446,0.9266446511437221,-0.7537988428624566,-2.404758078012788,0.017316396975238922,-5.576061128847315e-05,-0.0212030328004463,0.04830437065653896,-1.0940455858573892,-0.0937586110842603
367,1713795745.4267447,0.9250717307915229,-0.7554719183651845,-2.4053555550601207,0.03203775675936994,-5.3631611162417714e-05,-0.01450887111089013,0.04786227795804197,-1.0519637645761946,-0.08319129763861054
368,1713795745.4517448,0.9233718949368782,-0.7526006481351691,-2.4046407754550883,0.06024375414997507,-5.155270305923915e-05,-0.007461408390794644,0.04651251151266329,-1.0108827775980378,-0.072788995876063
369,1713795745.476745,0.921692320194418,-0.7495608615138093,-2.403145459938287,0.08385778376668378,-4.9524069351630784e-05,-0.0012608677663469778,0.044282529484640926,-0.9707708748010043,-0.06365709824153759
370,1713795745.501745,0.9200049728757799,-0.7465148475075435,-2.4016293474992834,0.1154921853062377,-4.7543138919900474e-05,0.0036555566445265345,0.04120118659566878,-0.9315973132952642,-0.05614075877655331
371,1713795745.526745,0.9183322187870439,-0.7434686243373206,-2.4004595264205206,0.1856764690336688,-4.560836119579803e-05,0.008276249398498185,0.037297746117418706,-0.893332325467898,-0.04924646387353982
372,1713795745.5517452,0.9167314456601401,-0.7404224145140063,-2.399743335484049,0.26417873343703896,-4.3718270664440395e-05,0.01045255425064958,0.03259605335575782,-0.8559470880433947,-0.04494019266402713
373,1713795745.5767453,0.9151487440806605,-0.7373762256205225,-2.399925398983518,0.3462176075289837,-4.1871449633607005e-05,0.01064584263914257,0.027121077717007856,-0.8194136921258143,-0.042672582912087156
374,1713795745.6017454,0.9135732493238649,-0.7343300572898356,-2.4006738709468682,0.42769252777748723,-4.006652543479816e-05,0.01012325727543675,0.0208970468156789,-0.7837051141913277,-0.04117349994256375
375,1713795745.6267457,0.9145445262226867,-0.7341678700152666,-2.4010500148627485,0.43229442472524526,-3.830322605115344e-05,0.008346021352142009,0.013942084219397837,-0.7487951879453653,-0.04090998189559677
376,1713795745.6517456,0.9269875510054697,-0.7471532054459963,-2.400867999892951,0.5140024077690061,-3.658059357195681e-05,0.008872047051293814,0.006290754479729484,-0.7146585773940867,-0.038521726141325506
377,1713795745.6767457,0.9399989695180178,-0.760626172114062,-2.4004946416979824,0.6082717662894854,-3.489402045829537e-05,0.00830870969219715,-0.0020396208531417367,-0.6812707499870406,-0.03725624992502665
378,1713795745.7017455,0.9530547108055747,-0.7741172406926344,-2.4004764407786077,0.696386923651278,-3.3243495472949636e-05,0.008583275775317381,-0.01102888364462879,-0.6486079516879717,-0.03527069898334005
379,1713795745.7267458,0.9661006772993056,-0.7876089983595885,-2.4009322833328595,0.7514547280365241,-3.1629560000218104e-05,0.007310548857526784,-0.020658119188285473,-0.6166471817863242,-0.03481276348188553
380,1713795745.751746,0.9790849552273182,-0.8011007970167275,-2.401462289065313,0.7810442548745397,-3.0049234365614463e-05,0.005729013657378975,-0.030906466697550428,-0.5853661695152415,-0.03466281464661462
381,1713795745.776746,0.9920196733095973,-0.814592613268656,-2.4017466384628605,0.7601480776476599,-2.8502642243473375e-05,0.005503630567288595,-0.04175613404062139,-0.554743350434422,-0.03326142058186843
382,1713795745.801746,1.0048589640971979,-0.828084445216844,-2.401637517871125,0.7520526269364143,-2.6988165765472888e-05,0.0067200725539432946,-0.05318336950945913,-0.5247578442898994,-0.03058735332842626
383,1713795745.8267462,1.0186435556760434,-0.835415593742507,-2.401152871586954,0.8671564832046185,-2.5504313062824774e-05,0.011069842028748642,-0.06516169367090688,-0.49538943307821726,-0.02512879856546344
384,1713795745.8517463,1.0336235362596864,-0.8363099145070797,-2.4004070182614945,0.8827025357569283,-2.405000137889815e-05,0.013562394983487039,-0.07769008418900017,-0.4666185404062599,-0.021648265897772575
385,1713795745.8767464,1.0484633179001623,-0.8369655218108617,-2.399730454233648,0.8913364689146643,-2.2626807779806135e-05,0.012833764857606123,-0.09074424581809332,-0.4384262107632426,-0.021319793915534273
386,1713795745.9017465,1.0632850790338326,-0.8376122892073958,-2.3993693123247493,0.902918812647423,-2.1232127022628028e-05,0.009975657624473219,-0.1043067710960426,-0.41079409001648776,-0.022983149492656688
387,1713795745.9267466,1.0781115226806877,-0.838258741764132,-2.399100636154847,0.804085367548987,-1.9865001590291254e-05,0.008704582279546227,-0.11836990984001715,-0.3837044062937075,-0.02309580400710497
388,1713795745.9517467,1.0927335866780012,-0.8389051952438824,-2.3986860589907284,0.8247985209895249,-1.852455536891992e-05,0.012953474308253044,-0.1329007893447808,-0.35713995151132083,-0.018078302303901145
389,1713795745.9767468,1.1075696814942122,-0.839551660957872,-2.39807255313739,0.8947705554989696,-1.7209941923869432e-05,0.015802386407813555,-0.1478897651723577,-0.3310840634890081,-0.014593628181034879
390,1713795746.001747,1.1225049848663629,-0.8401981389359336,-2.3975488793978452,0.9445918337685424,-1.6009798771133427e-05,0.01783259972139872,-0.18249814549077847,-0.30921991294466455,-0.01203032929110929
391,1713795746.026747,1.1405752952698427,-0.8415692478726876,-2.3976455028792967,0.8300901899910775,-1.4945126304588899e-05,0.016165379308288725,-0.21524808785011615,-0.2884879512935184,-0.013017383998276892
392,1713795746.051747,1.16339935892722,-0.8440970392645889,-2.398250134663798,0.7958902973785843,-1.3936320733407698e-05,0.011378558710165253,-0.24618047158440196,-0.2688522613627,-0.0168541826840744
393,1713795746.0767472,1.186548756217374,-0.8466677548908035,-2.3988632653797506,0.9222721716715554,-1.2981166870602856e-05,0.008504975383764563,-0.2753470226324515,-0.25027806540986325,-0.01873694335802208
394,1713795746.1017473,1.2100077743405693,-0.8492400871368985,-2.398942524625529,0.9196127471526447,-1.207821117134647e-05,0.0106672591489348,-0.3028251581657828,-0.23273168896909532,-0.015858057125059114
395,1713795746.1267474,1.2332392359407776,-0.8518125032139662,-2.398150719142433,1.0201063224788962,-1.1225807199310989e-05,0.010493589409136826,-0.32865128242831537,-0.21618052585149214,-0.015283756722310254
396,1713795746.1517477,1.2566533262764015,-0.8543849456125308,-2.3967976917298865,0.9273719402737061,-1.0422450911509035e-05,0.00732382888937833,-0.35289970125476033,-0.2005930042408621,-0.017519518855253182
397,1713795746.1767476,1.279716128375479,-0.8569574110910185,-2.3959068312209064,0.9386385792379701,-9.666199634767239e-06,0.005730307711188085,-0.3755985014119566,-0.1859385539524751,-0.01818714036695066
398,1713795746.2017477,1.3029587507379181,-0.8595298993713344,-2.3956466025395846,0.9496333548555157,-8.956123569506258e-06,0.00415675109535539,-0.39680454564672174,-0.17218757451320546,-0.018803828314543497
399,1713795746.2267478,1.325276694127935,-0.8638443844113253,-2.3957976133612404,1.0645047374417094,-8.290809953100456e-06,0.004795827870835534,-0.4165574926841417,-0.15931140454099801,-0.01733654947997943
400,1713795746.2517478,1.3459880962419948,-0.8715255669316351,-2.3960022625821944,1.0746132314095092,-7.668913104537031e-06,0.0034453189380291823,-0.4349188550179317,-0.14728229188348407,-0.01778456199697544
401,1713795746.276748,1.366445588318089,-0.879331632421005,-2.395955362172837,0.8855347317610234,-7.087900084268642e-06,0.004496838281030343,-0.4519397544391864,-0.13607336479067758,-0.015982227882829828
402,1713795746.301748,1.386524684330052,-0.8871423485906894,-2.3957570425166934,0.887740700677737,-6.547197301624667e-06,0.0027029413576436703,-0.4676338621145733,-0.12565860398096412,-0.016905871319481028
403,1713795746.326748,1.406944316906921,-0.8949532556349497,-2.3954710025106785,0.9063661610381893,-6.045495968463009e-06,0.0039364804771831454,-0.4820561882379877,-0.11601281560777192,-0.014976030371329323
404,1713795746.3517482,1.4274071608463308,-0.9027641877824139,-2.3951377045112467,1.0031876645097348,-5.581783915450944e-06,0.00537373869319639,-0.49524251226616667,-0.10711160503165686,-0.012946566513676816
405,1713795746.3767483,1.4480164171010328,-0.9105751379979845,-2.3948303308631247,0.9856904174656118,-5.154529269992686e-06,0.005531850231531233,-0.5072462686530282,-0.0989313515502299,-0.012198807097792613
406,1713795746.4017484,1.468419264302053,-0.9183861056810694,-2.3945267925348817,0.9725670503210233,-4.76278707656555e-06,0.007337566949445632,-0.5180962013220793,-0.09144918376309097,-0.00995588148239703
407,1713795746.4267485,1.4913192613791206,-0.9243321188417747,-2.3944010018765383,0.8643953533481417,-4.4049318421082034e-06,0.00719876685433352,-0.5278362589561579,-0.08464295584339528,-0.009621948723872974
408,1713795746.4517486,1.5198642147135795,-0.9259301516003364,-2.39419041359295,0.9041539176360008,-4.079725509137724e-06,0.00989220468149312,-0.5364836960954157,-0.07849122451120034,-0.00667393255353671
409,1713795746.4767487,1.5488927738693048,-0.9273669426748029,-2.393767360165162,0.9843393001748401,-3.787714118737122e-06,0.012179393513490289,-0.5440811170055456,-0.07297322674195188,-0.0042401897479285204
410,1713795746.5017488,1.578014150283034,-0.9287977683774127,-2.393095001914524,0.9858649953345633,-3.5269104464428526e-06,0.013043647625520727,-0.5506706303085547,-0.06806885819223626,-0.00324101292406852
411,1713795746.526749,1.6069931895515286,-0.9302283870911361,-2.3925136094878683,0.977155598792391,-3.296288832723652e-06,0.018441811039987373,-0.5562791536469965,-0.06375865230199766,0.0019219876129971175
412,1713795746.551749,1.6359480163227975,-0.9316590119293039,-2.392334219810882,0.9838038774115977,-3.0948904697703297e-06,0.018847096201107225,-0.5609359156033029,-0.060023760061570224,0.002210957675831048
413,1713795746.576749,1.6649303772701862,-0.9330896503579872,-2.3923833719254843,0.9311843639813802,-2.9217882402780837e-06,0.01660589132741432,-0.5646766226698363,-0.05684593042071859,2.9796249327812205e-05
414,1713795746.6017492,1.6938039405132108,-0.9345203022301503,-2.3922371944823335,0.890452654569989,-2.776084485725614e-06,0.013395814689569345,-0.5675250768808698,-0.05420749131918057,-0.002950508769927745
415,1713795746.6267493,1.7193534181726804,-0.9383046762710993,-2.391734905900487,1.0080995577835217,-2.6574749549626055e-06,0.013594475402507829,-0.5694987586878841,-0.05209133131765607,-0.002628644880868744
416,1713795746.6517494,1.7421797904729366,-0.9442138872507803,-2.3913233819043356,1.0037861045468033,-2.5644987408724243e-06,0.014325466257801503,-0.5706461324417703,-0.05048088181561953,-0.0018271842645340105
417,1713795746.6767497,1.7646791566922035,-0.950201915457391,-2.391295174857337,1.000629705833651,-2.4959279544649327e-06,0.01480838233234558,-0.5709843136764247,-0.04936009982662822,-0.0012922119910908306
418,1713795746.7017496,1.7871685123977212,-0.9561928781255582,-2.39137252842505,1.0045727909950868,-2.451351303724928e-06,0.015044821455936906,-0.5705385331800615,-0.04871345131930117,-0.0010106119760689791
419,1713795746.7267497,1.8096706207521978,-0.9621839607053931,-2.391406331338325,0.8947380523899551,-2.430164078003668e-06,0.009051588093291242,-0.5693425918126065,-0.04852589503742943,-0.006526599564348852
420,1713795746.7517498,1.8319624246755084,-0.9681750583745481,-2.3914874044354058,0.8999706228042783,-2.431533458538415e-06,0.006168163283414145,-0.5674033773792186,-0.04878286690231092,-0.00889959696284532
421,1713795746.7767498,1.8544597732885506,-0.9741661669287798,-2.391702476018034,0.9629141880821415,-2.4547664138575495e-06,0.01070819757636403,-0.5647487065447351,-0.04947026485754764,-0.004269551006535736
422,1713795746.80175,1.8770717092832068,-0.9801572858846421,-2.391797951372278,1.0064448824365946,-2.4991693748379305e-06,0.011244827657494178,-0.5614069741795673,-0.05057443421547399,-0.003571463505157898
