,time,pos_x,v_x,a_x,pos_y,v_y,a_y,yaw,w
6699,1713795804.9254894,0.5254728537168157,-0.000534284399513628,-0.04109268227524227,-0.751116803298677,-0.003738038095244565,-0.19475180564432762,0.5973394123911678,-0.01483195871116202
6700,1713795804.932,0.5255114684174782,-0.0011948894912455188,-0.02448196902251316,-0.760895709533353,-0.006217383755560757,-0.27624235796492363,0.5976789215887613,-0.01177741601253655
6701,1713795804.9455,0.5255978865100853,0.0016881536765627875,-0.024481826889802986,-0.760990536868654,-0.006181686651581178,-0.27624166889666213,0.5995756624620512,0.0044178502595527205
6702,1713795804.955,0.5259119254796554,0.00729250892066181,-0.015085425928338723,-0.7932693567130324,-0.01253252992233075,-0.48263590540811546,0.6028263278889965,0.030623450287396565
6703,1713795804.96545,0.5254295850199142,-0.008101669654675986,-0.015086068129553355,-0.7934623285106841,-0.009539366074851766,-0.482634244822703,0.6066395223772947,0.05582620480557029
6704,1713795804.967,0.5253126176449462,-0.011257596726948241,-0.022828549639649524,-0.8063039527012774,-0.014434084039897356,-0.5493430894277096,0.6196112469662058,0.15741993540353097
6705,1713795804.9854596,0.5258864446828988,0.005024713319016577,-0.022827852228847516,-0.8064088081112567,-0.01133614528785693,-0.5493414721476552,0.6231509785368601,0.165913036450256
6706,1713795804.987,0.5258124546560766,0.0026705916642224873,-0.05802534101198696,-0.7989964910850295,-0.012454211487875058,-0.5161978405054294,0.6409721814780692,0.3004053221303591
6707,1713795804.9874177,0.5254651561778232,-0.006093298988612597,-0.05802567004363956,-0.799086089888941,-0.006702959154174383,-0.5161959633937072,0.6435494970436196,0.28667926473751354
6708,1713795805.0055122,0.5253518031984047,-0.006945345143717786,-0.08473463631369389,-0.7786027427966535,-0.009171600907903591,-0.436559581425347,0.6578542608954017,0.37688357334233047
6709,1713795805.011,0.525590427598838,0.0013775871781542774,-0.08473424575828235,-0.7786966395342236,-0.007842290325421598,-0.43655874298941544,0.6573813208628821,0.34252672873273227
6710,1713795805.0254982,0.5253038942697222,-0.004999241321265447,-0.08303729759624416,-0.7397137852095519,-0.002578906623075088,-0.3020454013224705,0.661922448910877,0.36948215856965233
6711,1713795805.033,0.5252733397625686,-0.0034259103940120625,-0.08303716899670367,-0.7397901850084806,-0.005621786521990628,-0.3020451212603519,0.6645892826502627,0.3429119086755124
6712,1713795805.0455108,0.5245438062210322,-0.01754377095993552,-0.06746918960473054,-0.679975722482748,0.00930443409088369,-0.11585497222707211,0.6617036153835049,0.30478618832859283
6713,1713795805.065453,0.5247468902060506,-0.00750250028685393,-0.06746873259675362,-0.6800956642545009,-9.049366887658398e-05,-0.11585600994080296,0.6647420164643496,0.2941039092502941
6714,1713795805.0854428,0.5246634516689545,-0.006702820316587085,-0.039005279222432264,-0.6645323176773464,0.002994911779679508,-0.07141546243682216,0.6528899835416715,0.18305564454375334
6715,1713795805.1054957,0.5428924792135026,-0.015343836849217366,-0.03900560189226355,-0.754494183588009,-0.024112798922186263,-0.07211173808458063,0.6546384441281506,0.18305564454375334
