,time,pos_x,pos_y,yaw,v_x,v_y,w,a_x,a_y
723,1713795750.711696,4.745667191090182,-0.886575372771908,-2.2407966729433766,0.4444780812376061,-0.006540898832348457,0.0003432995433112295,-0.07118940579718366,-0.5290380850830164
724,1713795750.731696,4.757235633034615,-0.8886545896791791,-2.24091101747679,0.42804671785005594,-0.006518344898513419,0.000568987488594686,-0.08111280107876286,-0.5272185583890641
725,1713795750.751696,4.768790878621703,-0.8906718952163319,-2.240908304100847,0.41036048788409607,-0.006498370349145509,7.874851912742281e-05,-0.09091946678262014,-0.5256084319145317
726,1713795750.771696,4.780360293622039,-0.8926712253965199,-2.2407367916250505,0.396415783629487,-0.006480904353700016,0.00014411028446672811,-0.10058275612372179,-0.5242009392947824
727,1713795750.7916958,4.79194524983618,-0.8946674191316157,-2.240535298367073,0.37231016652832116,-0.006465867535949774,0.0012584723753204397,-0.11019169259906436,-0.5229895323296652
728,1713795750.8116958,4.800589318303208,-0.8938442726973015,-2.2404426682469927,0.33325676768401546,-0.006452832281699232,0.0012326569103104875,-0.11977707050287412,-0.5219678710041783
729,1713795750.8316958,4.806119659181576,-0.8897623959768347,-2.2404280265804064,0.32958285218551114,-0.006441875269694735,0.0011392893183740115,-0.12903386428123595,-0.5211298355886902
730,1713795750.8516958,4.8114611814667505,-0.8852277086982299,-2.240467644395059,0.34724425929549124,-0.006433381934701084,0.0011229576876213888,-0.13805785820859284,-0.5204695024328467
731,1713795750.8716958,4.816783839772299,-0.8806655238947485,-2.240309115233961,0.33864961895841356,-0.0064271692070866325,0.0003077949482284491,-0.14714560138080815,-0.5199811199103836
732,1713795750.8916955,4.822076759354409,-0.8760457235566398,-2.239773982049679,0.33332837591372527,-0.006423069187777575,-0.0013701431396165751,-0.1561156579919814,-0.5196591257773651
733,1713795750.9116957,4.827360830075106,-0.8714131850499357,-2.238802287721199,0.32992116733438576,-0.006420987169981896,-0.0007445128104104463,-0.16498002690363128,-0.5194981412263934
734,1713795750.9316957,4.832635868929433,-0.8667707391522173,-2.23778016170362,0.32608122660703354,-0.006420842921065142,-0.0011645639958272258,-0.1737563248947776,-0.5194929622431308
735,1713795750.9516957,4.8378974927188505,-0.8621168506453224,-2.2376197317799393,0.31341551479118657,-0.006422567606232409,-0.0006532489521827898,-0.1824983446761384,-0.5196385535575049
736,1713795750.9716957,4.843139297276402,-0.8574421313367667,-2.238033267066849,0.28699224200072115,-0.006426097411074142,-0.0005273109114725938,-0.19123714083407703,-0.5199300428458117
737,1713795750.9916956,4.848376388031421,-0.8527359049438034,-2.2388581239488174,0.2937476393477839,-0.00643137198723201,-0.0010629644265948905,-0.1996876456154061,-0.5203627153350394
738,1713795751.0116956,4.854556071493925,-0.8569033792838694,-2.239813494907642,0.31621122255968587,-0.006218602272254133,-0.0012015603886808201,-0.18030194302766492,-0.5027088774543452
739,1713795751.0316956,4.860910883836121,-0.8625648685478747,-2.240662401101704,0.3070287300145212,-0.0060092066469601,-0.001268144458227661,-0.16178976567474496,-0.4855940125013708
740,1713795751.0516956,4.867264317949715,-0.8683169307456131,-2.241319290464661,0.2745937698890463,-0.005804837851075986,-0.0013165431884561256,-0.14407235876956054,-0.4690008214477857
741,1713795751.0716956,4.873623216059489,-0.8740477517632056,-2.241856413096616,0.2654562916742564,-0.0056061569552618064,-0.0007091168957421983,-0.1268416427352445,-0.45291249794808164
742,1713795751.0916955,4.88001847098897,-0.8798035935856364,-2.2422450381934924,0.2972320338411145,-0.0054133141370316835,0.0006881699137377944,-0.10997511964140287,-0.43731274737847226
743,1713795751.1116955,4.886434593455613,-0.8856247800775053,-2.242425221059283,0.2951070305865947,-0.005226249021008001,0.0003322663023161512,-0.09391576014592103,-0.4221857889454076
744,1713795751.1316955,4.892839961695196,-0.8914122109979945,-2.242301224906029,0.2836236043854254,-0.005044805419726231,-0.0001393046089296504,-0.07848880430738055,-0.40751634673069365
745,1713795751.1516955,4.899246852756344,-0.8971875142295628,-2.2418986018013354,0.2679225387717043,-0.004868827981042533,-0.0006417371756340326,-0.06364292181832164,-0.39328963741018225
746,1713795751.1716957,4.9056715191451445,-0.9029538647732066,-2.24134221753822,0.2829550938426491,-0.004698147735523472,-0.0001613974800201202,-0.04914729257789413,-0.37949135434609577
747,1713795751.1916957,4.912114270619405,-0.9087706738595343,-2.2408320278669787,0.27480441836687347,-0.004532604771097023,0.0016707348865976923,-0.0353183663192822,-0.3661076530366908
748,1713795751.2116954,4.914762626251656,-0.9135311301529753,-2.2407279168245355,0.2572845956038179,-0.004371876861298975,0.0038865422122081623,-0.02205100413133604,-0.3531251343188494
749,1713795751.2316954,4.915860698127984,-0.9175699211064093,-2.2406136655540796,0.2433048666341034,-0.0042159262184886396,0.005503384110471683,-0.009248941121576768,-0.340530839585844
750,1713795751.2516954,4.916884358788893,-0.9214495563064029,-2.2401294467347306,0.24853588317945424,-0.004064680557577908,0.00571070838221244,0.0031978119109926356,-0.32831222486178707
751,1713795751.2716954,4.9178972894006545,-0.9253345231242143,-2.239356426508511,0.22641963289925848,-0.003917975389980971,0.005675848978898838,0.015017674507638962,-0.31645714807683245
752,1713795751.2916954,4.918874074224952,-0.9291757429341703,-2.2387914118828087,0.15824494815653795,-0.003775632918363243,0.004895617654898147,0.026116881804569884,-0.3049538598071647
753,1713795751.311695,4.919836064740945,-0.9329345609418759,-2.238662212079335,0.12674958859362426,-0.003637499917588414,0.00479797963419407,0.03702102264388799,-0.29379099145003645
754,1713795751.3316953,4.920813333500124,-0.9367285036710348,-2.238770796078648,0.10475523817976483,-0.0035034571170122503,0.005290375169551654,0.047571172234945926,-0.28295754245651783
755,1713795751.3516953,4.921797691100202,-0.9405258909786786,-2.239050035929039,0.09973259397481318,-0.0033733602915904043,0.004833729488679529,0.05782397140844239,-0.27244286696953335
756,1713795751.3716953,4.922780483925611,-0.9443375468228444,-2.2391343526015572,0.08261852437174956,-0.0032470828720194966,0.0033464264767340767,0.06761229214482443,-0.26223666367866844
757,1713795751.3916953,4.923754675799692,-0.9481237693988481,-2.238577815503138,0.06934571140637733,-0.0031244946965165365,0.00070286307804205,0.07704769664986993,-0.2523289640559847
758,1713795751.4116952,4.92678256598116,-0.9469543585049346,-2.2377999312421757,0.06523904913215556,-0.003004878225065544,-0.002474718638987553,0.08617374109770239,-0.24271011640414494
759,1713795751.4316952,4.930761116266597,-0.9435239530528812,-2.237767886567583,0.07149255915925275,-0.002888818874749164,-0.004821830660717792,0.09500751889376557,-0.23337081130744505
760,1713795751.4516952,4.934773120091646,-0.940047472364334,-2.238100935944149,0.07750558372192266,-0.002776414085917984,-0.00511014946003382,0.10349391807128283,-0.22430201420071724
761,1713795751.4716952,4.938788968327593,-0.936569789721353,-2.2381874766565666,0.0796785304716927,-0.0026673708699532575,-0.005177582660044086,0.11162210816565914,-0.21549497241100402
762,1713795751.4916952,4.942812958503321,-0.933085470764195,-2.2382449673570584,0.09827679514046743,-0.00256150753586289,-0.004751838855754048,0.11952659952288601,-0.206941222748862
763,1713795751.5116951,4.946849367241076,-0.9296228751125019,-2.23850337696028,0.11991046934274743,-0.002458698211088072,-0.0048450300627096,0.1271331496602512,-0.19863257836348713
764,1713795751.5316951,4.95089218667149,-0.9261665150030486,-2.2387612777975607,0.1434193125516807,-0.0023588297975110266,-0.0044802563325899575,0.13444417811663037,-0.19056111780405813
765,1713795751.551695,4.954938082647786,-0.9227146499005638,-2.238838261125781,0.16254813263396742,-0.0022618033843949826,-0.003317668091358302,0.1414310718253762,-0.18271917617117536
766,1713795751.571695,4.958982887219778,-0.9192587720366906,-2.238780744541549,0.17472603062471895,-0.002167524668027845,-0.002246001948045382,0.148088511058846,-0.17509933639922678
767,1713795751.591695,4.9630246318126385,-0.9157944082200027,-2.2387615715920126,0.17919877093378678,-0.002075904298685998,-0.0010632843545177178,0.15442238238452285,-0.16769442120392283
768,1713795751.611695,4.963249274242269,-0.9174527059021426,-2.238747839435025,0.1724757026117083,-0.001987490618700035,9.133619427211534e-05,0.1604217823263486,-0.16049749115195638
769,1713795751.631695,4.961259210408451,-0.922003378820459,-2.2387511496114283,0.17307210248616106,-0.0019015427900731948,0.0012626276457335774,0.16620982319295236,-0.15350179967340508
770,1713795751.651695,4.959206344941665,-0.9266133924731552,-2.238872672081375,0.17857496984475602,-0.001817650783125472,0.0018572653199680936,0.17177854917181953,-0.14670084135458475
771,1713795751.671695,4.957154772957786,-0.9312263240966222,-2.2390387822855673,0.188692214582914,-0.0017359484631127818,0.002738950572707072,0.1771331555588555,-0.1400883361036365
772,1713795751.691695,4.955099223243801,-0.9358427610549181,-2.2391960286384442,0.18149689375599024,-0.001656448517435737,0.003222661092411137,0.18214722537111425,-0.1336581991669079
773,1713795751.711695,4.953035217933481,-0.9404309795720391,-2.239268408994567,0.17021847037799565,-0.0015791069008628516,0.004452659299159461,0.18691195734236166,-0.1274045391750846
774,1713795751.731695,4.950968008955256,-0.9450072927726362,-2.239374842385043,0.15439757174988178,-0.0015038702630201777,0.0047862116963930034,0.19143248379238537,-0.12132165415133933
775,1713795751.751695,4.948898018856044,-0.949572523692127,-2.239721927047649,0.13413669589259522,-0.001430674979053133,0.0055050425367092655,0.19571718768814408,-0.11540402573721167
776,1713795751.771695,4.946827118119485,-0.9541265808798532,-2.2399941730741784,0.11375736534938968,-0.0013594565700021403,0.006451808440655216,0.19979981925311227,-0.10964631372881399
777,1713795751.7916949,4.944760199926183,-0.9586744233669547,-2.2399716327990706,0.1011204678807635,-0.0012901523548920443,0.007536344858705432,0.20373456087692854,-0.10404335043677848
778,1713795751.8116949,4.950474137966922,-0.9574459366998329,-2.2396701215570913,0.09551653355017269,-0.001221999161235799,0.008398082619177034,0.20752175561228872,-0.0985901287287312
779,1713795751.8316948,4.956739202385757,-0.9561865918307544,-2.2393872919714943,0.07883058435009793,-0.0011560785903406267,0.008761555085160301,0.2110560746269309,-0.09328184161863878
780,1713795751.8516948,4.963022902081375,-0.9549354002439613,-2.2392711251724524,0.06004294962679176,-0.0010920662604200072,0.008857073508361462,0.21440011810388127,-0.08811378957817029
781,1713795751.8716948,4.969307681748252,-0.9536804613333852,-2.239376431019642,0.04304595969762705,-0.0010297978369766937,0.00832671538233124,0.21758358149307092,-0.08308143456586756
782,1713795751.8916948,4.975595103603018,-0.9524249797290549,-2.239630895774758,0.030275387558012574,-0.0009691796255809309,0.0076421433836002615,0.22062636723621187,-0.07818038913476096
783,1713795751.9116948,4.981884577849795,-0.9511729025627375,-2.2398401165789283,0.01766116849994352,-0.000910144275807582,0.006206414743564763,0.22350821786553252,-0.07340640905498709
784,1713795751.9316947,4.9881755185353205,-0.9499185054782555,-2.2397649210493293,0.007990855003554228,-0.0008526339437171133,0.005126146363673203,0.2262511842384575,-0.06875538777480475
785,1713795751.9516947,4.9944696322845665,-0.9486647617424002,-2.23943488670188,0.0034727389600057567,-0.0007965978995291482,0.003332603875600611,0.22887309733307679,-0.06422335171190935
786,1713795751.9716947,5.00076692036639,-0.9474150361753179,-2.238943474959806,0.002047996104744889,-0.000741988115013981,0.0020027554945585657,0.23136529588837457,-0.05980645575083557
787,1713795751.9916947,5.007064915705637,-0.9461672988329453,-2.2384444457267185,-0.000550225020840049,-0.000688757678479988,0.0008776392965232568,0.2337059782815432,-0.05550097904430459
788,1713795752.011695,5.008971268615436,-0.945246542472745,-2.2382555777579554,-0.00107694796829182,-0.000850003905287474,-0.0001540254595140153,0.24783694416813815,-0.06888864243541765
789,1713795752.031695,5.008899477150845,-0.9442233501583506,-2.238409181552332,-0.0010634757587222555,-0.0010018563928718728,-0.0008998680609772818,0.26109767230653086,-0.08128617108226252
790,1713795752.0516946,5.008754291143325,-0.94307592414271,-2.238847046410558,-0.0009697605744729198,-0.00114293789045348,-0.0014924716826089247,0.2735130126138304,-0.0927254577424494
791,1713795752.0716946,5.008604143478782,-0.9419166607901883,-2.2393650812056234,-0.0007986867305760917,-0.0012729732466374283,-0.0020848636148276646,0.28510981321149675,-0.10323742902716034
792,1713795752.0916946,5.008453016019184,-0.9407546707589118,-2.2397699453300013,-0.0005971276703239893,-0.001392069403582239,-0.002659142694362733,0.2959138021230131,-0.11285203591488013
793,1713795752.1116946,5.00830113550526,-0.9395906145772563,-2.2399372962311968,-0.0003369226122029957,-0.001500483382584174,-0.0028216518696681154,0.3059503456517577,-0.12159827107348332
794,1713795752.1316946,5.008148635410036,-0.9384245270130377,-2.2399159611129855,0.00027780528878253337,-0.0015985234528022845,-0.002303271596303672,0.3152456305461209,-0.12950419395615792
795,1713795752.1516943,5.007996032343556,-0.9372566849761959,-2.239838087997688,0.002292973957988678,-0.0016865107740487652,0.000321474491721051,0.323829568432453,-0.13659695867866636
796,1713795752.1716945,5.00784418163905,-0.9360885501379604,-2.23821206488026,0.006751811666571319,-0.001764765001768533,0.007286238748599766,0.33173110414010176,-0.14290284240202356
797,1713795752.1916945,5.0076913204280835,-0.934922842593862,-2.234605393142625,0.007574326916819012,-0.0018335989433646105,0.018458610411127174,0.3389349840146199,-0.14844727333667312
798,1713795752.2116945,5.0061463471251875,-0.9359969188170423,-2.228413752589455,0.009182432513453756,-0.0018935807321790814,0.050567666665948766,0.34549025378792325,-0.15325486048779052
799,1713795752.2316945,5.004470919825141,-0.9372754294371943,-2.218088579189142,0.011982562632036075,-0.0019445927001780715,0.11307376055782956,0.3514199880747079,-0.1573494032732411
800,1713795752.2516944,5.002793268108021,-0.9385620900198357,-2.2012360153636474,0.015397370308967321,-0.001986986856861663,0.21222770127288085,0.3567405576905152,-0.16075394907941976
801,1713795752.2716944,5.001115246120515,-0.9398523686342412,-2.1781344430218756,0.01649437622592142,-0.0020210879980196847,0.3456514990564531,0.36145350471835774,-0.1634907983000722
802,1713795752.2916944,4.999437113491767,-0.9411412146194649,-2.149916361230167,0.01880044446184718,-0.0020471815774455978,0.5022557541082004,0.3655995671290535,-0.16558152890575994
803,1713795752.3116944,4.9977596122473855,-0.9424337742473303,-2.1182824808786687,0.020686286406784247,-0.0020655343978038024,0.659146724597088,0.36918686127812833,-0.1670470209112038
804,1713795752.3316944,4.996081723699797,-0.9437282248037627,-2.0847483664402473,0.020859989988644016,-0.0020763988076599868,0.7917585374717617,0.3722252952121853,-0.16790747927196753
805,1713795752.3516943,4.994403143634752,-0.945022581954773,-2.049559347129313,0.01993017713889783,-0.00208001755902199,0.9442353685911842,0.3747360090797067,-0.1681824559275318
806,1713795752.3716943,4.992724237493494,-0.9463176193886613,-2.0132985190958634,0.018256296539292283,-0.0020766254350305254,1.1112099839082052,0.37673795736341864,-0.16789087096298785
807,1713795752.3916943,4.991046655036597,-0.9476133676511217,-1.9761896527855267,0.019727384372815425,-0.0020664491247982687,1.2888700387778687,0.37827093704191495,-0.16705103302678667
808,1713795752.4116943,4.990841011393824,-0.9529995732029282,-1.938842372236393,0.020261377131031412,-0.0020501945443531224,1.4475209853246729,0.37932504194022987,-0.16568066373629384
809,1713795752.4316945,4.990858386016247,-0.9590731316083999,-1.9015551907615134,0.01855829330147778,-0.0020273618804068456,1.5837799474259622,0.37990759971348703,-0.16379688582343888
810,1713795752.4516945,4.99088079314507,-0.9652025570664885,-1.8647448124083807,0.016565653751715998,-0.0019982191084123436,1.6909730553309523,0.38004542959552184,-0.16141629771932758
811,1713795752.4716942,4.990896665875549,-0.9713432666302054,-1.8289714165762716,0.016605433939619364,-0.0019630596980449297,1.7473889310814645,0.37976677256978925,-0.15855495987119703
812,1713795752.4916942,4.990904848503901,-0.9774955312000598,-1.794616972007117,0.015093574298990707,-0.001922117665910327,1.7479793333525397,0.37906308886426343,-0.1552284103414942
813,1713795752.5116942,4.990904888065696,-0.9836541140068367,-1.7604597415358996,0.014785048989207761,-0.0018755941853387669,1.7649052345700431,0.37796462392823676,-0.15145168354940525
814,1713795752.5316942,4.990897761074125,-0.989822349240806,-1.7260353607571606,0.01555506214848974,-0.0018236762182441712,1.8159632036948234,0.37648316563528683,-0.14723932753278834
815,1713795752.5516942,4.990883241718375,-0.9960003447232008,-1.6921501599563398,0.016782258868803933,-0.0017665402495235195,1.8490511977693487,0.3746271102775127,-0.14260541994915532
816,1713795752.571694,4.9908599340128275,-1.0021877133045476,-1.658749978190115,0.015528558484235766,-0.001704355694649317,1.8674340449157705,0.37239051144432134,-0.1375635834497401
817,1713795752.591694,4.990828036306772,-1.0083799463679888,-1.625807760840571,0.015901259849144724,-0.001637285373713127,1.874122514739806,0.3698104171689721,-0.13212700042607306
818,1713795752.611694,4.998011348623685,-1.018296852112752,-1.5934203421893132,0.01536444895261079,-0.001565964922565946,1.8647521628535162,0.3668822918299864,-0.12630843200819195
819,1713795752.631694,5.006934088466022,-1.0295315833664962,-1.5622581175028796,0.01476674836229968,-0.0014899726333131953,1.816355129784243,0.3636223845648911,-0.12012020210759752
820,1713795752.651694,5.01594823215848,-1.0409349608641365,-1.5313645427478342,0.014893565974908145,-0.0014093785517069156,1.775264645750598,0.3600460211991561,-0.11357425866975328
821,1713795752.671694,5.024981171211836,-1.052359410702403,-1.5002262441980183,0.016942473325091408,-0.001324415683240386,1.7591367741401907,0.3561705352729358,-0.10668216752891696
822,1713795752.691694,5.03402886433243,-1.0637934523554304,-1.4686093884646776,0.019711153731368454,-0.0012352730657630303,1.7827477438885655,0.3519981281300457,-0.09945511765562737
823,1713795752.711694,5.043087996788856,-1.0752330502840266,-1.437633211222559,0.01854713377600513,-0.0011421045208177866,1.78974532746057,0.3475099687916932,-0.09190393461521265
824,1713795752.731694,5.052157326905555,-1.0866673660916446,-1.4071331324409653,0.019269120587886407,-0.001045045684761125,1.7922650468331593,0.34275144424108467,-0.08403909340106203
825,1713795752.751694,5.061238022852236,-1.0981024343640993,-1.3769780932378008,0.01929859542998759,-0.0009442261438331978,1.7904810889640013,0.33771548048843514,-0.0758707303033096
826,1713795752.771694,5.070328223105913,-1.109531789279394,-1.3474872117708767,0.019478428341453975,-0.0008397665883745119,1.7683868004715975,0.3324160155145238,-0.06740865388076683
827,1713795752.791694,5.077678128406838,-1.1199419348294135,-1.3190901236447226,0.0171642077341935,-0.0007316584490464414,1.7130752781615262,0.32684536735654046,-0.058662354519186014
828,1713795752.811694,5.076220475108144,-1.125145206433234,-1.2905708362357902,0.016722644000148428,-0.0006195686229459008,1.6848951394911962,0.32103872807210476,-0.049641016595307216
829,1713795752.831694,5.074327959522308,-1.1295211195757966,-1.2615428642982978,0.018138478010150866,-0.0005044885925347589,1.6951532304841606,0.3150034540334608,-0.040353554226999676
830,1713795752.851694,5.072410154475403,-1.1338453622663291,-1.2329065468762463,0.017812189545814688,-0.0003864329759071107,1.6927318879567084,0.3087249390639269,-0.030808557231499
831,1713795752.8716938,5.07048554304357,-1.1381662489626547,-1.2046716832568178,0.01586377178245501,-0.00026537984057141244,1.6859956568479246,0.3022116419468653,-0.021014340318914575
832,1713795752.8916938,5.068555598597463,-1.1424871650394735,-1.1768415086187485,0.01378386875095398,-0.00014137559524142365,1.6746267603473217,0.2954800804767492,-0.010978953986099526
833,1713795752.9116938,5.066622845973023,-1.1468105652176817,-1.1495802164063664,0.015399987801081262,-1.4496292743515916e-05,1.6508539600126333,0.288560445845502,-0.000710190504974964
834,1713795752.9316938,5.064687574757238,-1.1511444878601962,-1.1232004503916522,0.014903474484565582,0.00011517156375859518,1.5933515787013734,0.2814234235249506,0.009784408910398652
835,1713795752.9516938,5.062747139987441,-1.1554787583069421,-1.096911171964657,0.014571194677397793,0.0002475428117605843,1.5456578132900807,0.27408975535834834,0.02049754652077882
836,1713795752.9716938,5.060802266534295,-1.159817337865422,-1.070397517754031,0.012857370458101196,0.0003825301124677844,1.5205191619280574,0.26655629891688126,0.03142216021038739
837,1713795752.9916935,5.059622937255004,-1.1641299137576449,-1.0434635575761182,0.015371044249026909,0.00052005291830933,1.5358563408903936,0.2588634775328492,0.04255141609371284
838,1713795753.0116937,5.066098735050345,-1.1682477116841217,-1.0171251497030354,0.016191406835701583,0.0005277685002547158,1.537483714575967,0.2199412288401266,0.04296375267084178
839,1713795753.0316937,5.07298363672456,-1.172958331988956,-0.992021844504878,0.01528891136355076,0.0005289574446436953,1.516414610221237,0.18266231825468957,0.04297647657948931
840,1713795753.0516937,5.079892697665242,-1.1777023533004005,-0.9686026953352037,0.014077923760481344,0.0005248285157648565,1.4553971127928416,0.14698311672838815,0.04260255956102198
841,1713795753.0716937,5.08680720802285,-1.1824406009300858,-0.945715318800775,0.013902739976615036,0.0005158723177278229,1.3997809483391837,0.11286095389328633,0.04185451549149636
842,1713795753.0916936,5.093727391656143,-1.1871724427050316,-0.9220000835332023,0.015279490273359736,0.0005023620309146148,1.4058396468036811,0.08024948375845134,0.04074444161820299
843,1713795753.1116936,5.100651927487753,-1.19189922731278,-0.8983264656358849,0.014190914259036937,0.00048448941847726093,1.4050989452308964,0.04907628959555729,0.03928403977272415
844,1713795753.1316936,5.107579180362611,-1.1966132315484732,-0.8747321019691346,0.013834972843586908,0.00046241393910315945,1.4018671203069593,0.01931509331021325,0.037484631947380505
845,1713795753.1516936,5.114511181060879,-1.2013197535914022,-0.8515778233543216,0.014124030906534343,0.00043627691980069187,1.392552721586995,-0.009079510121840686,0.0353571735419509
846,1713795753.1716936,5.121447981098888,-1.2060188514450396,-0.8291478752705277,0.015238248718461567,0.0004062125384724824,1.3773523601383022,-0.03614985571952533,0.032912265726890426
847,1713795753.1916935,5.127934033989518,-1.2103438942554736,-0.8077955753292679,0.014229616867348877,0.00037239357325767565,1.3474941496902757,-0.06195593623564311,0.030160167408948807
848,1713795753.2116935,5.127342072181094,-1.208922695433897,-0.7888642057910596,0.015158526783393234,0.0003355676187426961,1.3072168563495001,-0.08651321949147713,0.02711081011359779
849,1713795753.2316935,5.126392335004536,-1.2068159108295224,-0.7750458553708085,0.015197945109730939,0.00029479568593520017,1.2622635412964132,-0.1098786091811432,0.02377376931253287
850,1713795753.2516935,5.1254255421457655,-1.204660547594943,-0.7653724569144132,0.016038805740271934,0.0002503506571191555,1.2304309761877976,-0.13207971174791736,0.020158354864722925
851,1713795753.2716937,5.124456425106086,-1.2025012624812839,-0.7601945137272001,0.0147464765930461,0.00020247975468157823,1.1699358783928149,-0.15317135775675106,0.01627357076111257
852,1713795753.2916934,5.123483504462675,-1.2003345363713382,-0.7612765910116842,0.011920708247645724,0.00015134883975728296,1.0304405420981047,-0.17318516157327954,0.012128125151901828
853,1713795753.3116934,5.1225086732797545,-1.1981605480456523,-0.7657391727722245,0.011557443695096627,9.708391518938286e-05,0.896833712100094,-0.1921310984671722,0.00773044266817464
854,1713795753.3316934,5.121534303045975,-1.1959876380159455,-0.7707779987182489,0.011728173490353478,3.97929859378854e-05,0.7840760833583796,-0.21005482159911132,0.003088674893879046
855,1713795753.3516934,5.120558216795073,-1.1938126117966552,-0.7749846813744282,0.010421240161207325,-2.042212308364572e-05,0.6622846704683761,-0.22700103868227325,-0.001789290254725416
856,1713795753.3716934,5.119579527942108,-1.1916306628168785,-0.7784631129348507,0.009788887970001794,-8.346506283596321e-05,0.5363840264769905,-0.24298773814100674,-0.006895819911572095
857,1713795753.3916934,5.119245864075242,-1.191024371485083,-0.7815153887203405,0.0080042773172119,-0.00014943789531769947,0.4152504196973498,-0.25805651628810716,-0.012223529760102648
858,1713795753.411693,5.1199908723330125,-1.1930676604345478,-0.784424558343097,0.004958675890567693,-0.00021825751868813885,0.30387352933177325,-0.27223720750675934,-0.017765266439233044
859,1713795753.4316933,5.120788453899491,-1.195266805192008,-0.7871280615162145,0.003777314412424933,-0.00028939968503932786,0.21146727834932955,-0.28553904032711064,-0.02351410341549879
860,1713795753.4516933,5.121588984209804,-1.197477985052278,-0.7893788900749797,0.002801450122942666,-0.0003629114851774057,0.14291440560818908,-0.29800002200733816,-0.029463356712854973
861,1713795753.4716933,5.122389580827922,-1.1996882077359425,-0.7910859621607497,0.0029093108239323217,-0.0004387789038037648,0.09339654992232879,-0.3096415385023335,-0.03560655379178178
862,1713795753.4916933,5.123190298589836,-1.2018988750614086,-0.7922922405894818,0.0027384434280041843,-0.0005169515105466577,0.058225859245808226,-0.3204979098198538,-0.04193742889382279
863,1713795753.5116932,5.123989950602573,-1.2041073382883045,-0.793066240837971,0.002004412884928514,-0.0005973640587937748,0.036012349653295445,-0.3305958157026162,-0.04844991775140081
864,1713795753.5316932,5.124788345708883,-1.2063129497128426,-0.793555897244822,0.0008577890024045881,-0.0006799479121519655,0.023662143666729203,-0.3399584450917093,-0.05513815171246513
865,1713795753.5516932,5.125585872917254,-1.2085159902481961,-0.7938660640738416,-9.032062080780931e-05,-0.0007646344324033127,0.01676662904514312,-0.3486054518760626,-0.06199645162865689
866,1713795753.5716932,5.126383162698045,-1.2107177368341715,-0.794054027391401,-0.0005333241797345041,-0.0008513563779029378,0.012186067602090976,-0.356557715436954,-0.06901932181703167
867,1713795753.5916932,5.127628152807004,-1.212893585359133,-0.7941716092780765,-0.0006014259853341945,-0.0009400436523202453,0.008826373887750864,-0.36383810816625317,-0.0762014441314459
868,1713795753.6116931,5.1305864866400555,-1.2150166476407316,-0.79430010692842,-0.0006263933737531415,-0.0010306279048169842,0.006384018095924704,-0.37047000525621476,-0.083537672432843
869,1713795753.6316931,5.133649007387639,-1.2172993379828618,-0.7944250616857975,-0.0006658669183864088,-0.0011230818537028486,0.004632113577183071,-0.37647435607154606,-0.0910230273071849
870,1713795753.651693,5.13672204251651,-1.2196024172855182,-0.7945148437713603,-0.0006970239442008952,-0.0012173130137175894,0.003375923064689211,-0.3818709645141339,-0.09865268862193018
871,1713795753.671693,5.139800736274933,-1.2219157336157993,-0.794572815856207,-0.0006737181879850722,-0.001313267653933059,0.0024976510371012618,-0.3866788639711379,-0.10642199335746239
872,1713795753.691693,5.142885514797765,-1.2242385174692154,-0.7945559715457288,0.0008458910589287001,-0.001410892653251723,0.001970620375857818,-0.3909080031206139,-0.11432642904770988
873,1713795753.711693,5.145979098743512,-1.2265733201593578,-0.7941951503336263,0.007342713209104323,-0.0015101354324893205,0.0023359186366171594,-0.39455562548161327,-0.12236162895186437
874,1713795753.731693,5.149085679636219,-1.2289275813562912,-0.7930615417175941,0.020952595574430848,-0.001610944893659223,0.003727021534195246,-0.3976272339950212,-0.13052336739373868
875,1713795753.751693,5.152208652157162,-1.2313064887442062,-0.7911498166272687,0.04401032046841727,-0.0017132705724675493,0.0042313196123027474,-0.4001269477800177,-0.13880755520377622
876,1713795753.771693,5.1553507147357545,-1.2337161707957798,-0.7886497061570713,0.076447854557459,-0.0018170636494754247,0.005947903533564522,-0.4020733536260309,-0.14721023535130512
877,1713795753.791693,5.1577992997707405,-1.235942899825963,-0.7862162293143893,0.10542823852983797,-0.001922250109867533,0.008521945643854984,-0.4035620238530816,-0.15572757841336377
878,1713795753.811693,5.154325436192886,-1.236299921557099,-0.7844604945292609,0.11913208267454473,-0.002028595452007908,0.010521859819353031,-0.4046792850717834,-0.16435587791334075
879,1713795753.831693,5.150472866203357,-1.235975303350639,-0.7837576338078637,0.1589559334270092,-0.0021363431255233905,0.012157562931552112,-0.4051854619117057,-0.17309155762325376
880,1713795753.851693,5.146632351469352,-1.235652624661483,-0.7839331743489071,0.21071850126481384,-0.0022454923672960386,0.01337410031331282,-0.40518613530732694,-0.18193114565752722
881,1713795753.871693,5.142810287302465,-1.235355018342073,-0.7846146439352629,0.27323512623684465,-0.002355932792492986,0.014757896356628828,-0.4047045661944449,-0.1908712799951291
882,1713795753.8916929,5.139001178652595,-1.235082806390588,-0.7853966708134756,0.3360891581903829,-0.002467595088132183,0.01553084154642069,-0.4038193674504318,-0.19990870973764666
883,1713795753.9116929,5.135195080847942,-1.2348130238609358,-0.7859300729544958,0.3986806420788642,-0.0025804262889096673,0.016220658125718743,-0.4025470113082541,-0.20904029007021074
