time,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w
1713795736700942609,-7.548156261444092,-3.5714356899261475,38.97782516479492,-0.004123346414417028,0.008860250934958458,-0.016322486102581024,0.9998190402984619
1713795736720081291,-8.208346366882324,-3.0479722023010254,38.99760437011719,-0.0043872022069990635,0.009400649927556515,-0.013938527554273605,0.9998490214347839
1713795736745355599,-8.203509330749512,-2.9954402446746826,39.03202819824219,-0.004287936259061098,0.009443745948374271,-0.01397286169230938,0.9998486042022705
1713795736771917934,-7.504582405090332,-3.6369781494140625,39.03554916381836,-0.004179824143648148,0.008903860114514828,-0.016368094831705093,0.9998176693916321
1713795736794796379,-8.18368911743164,-3.113774538040161,38.98194885253906,-0.004575383849442005,0.00937722809612751,-0.013719059526920319,0.9998514652252197
1713795736819229648,-7.584627628326416,-3.573444128036499,38.91404342651367,-0.004263660870492458,0.008802180178463459,-0.016061386093497276,0.9998231530189514
1713795736840112915,-7.513723373413086,-3.5067968368530273,38.910423278808594,-0.004121385049074888,0.008795087225735188,-0.01619071513414383,0.9998217225074768
1713795736861201658,-7.500355243682861,-3.561508893966675,38.93815612792969,-0.004171110223978758,0.008801263757050037,-0.016278622671961784,0.9998200535774231
1713795736879584369,-7.510288238525391,-3.5980188846588135,39.00972366333008,-0.004219588357955217,0.008821374736726284,-0.016221314668655396,0.9998205900192261
1713795736899019530,-7.494834899902344,-3.5590312480926514,39.065486907958984,-0.0041168429888784885,0.008850302547216415,-0.016295475885272026,0.9998195767402649
1713795736918473759,-8.2417631149292,-3.0103468894958496,39.067543029785156,-0.004335593897849321,0.009536647237837315,-0.01390686072409153,0.9998484253883362
